Trader ID,Bad Score
1323,9.16702744991903e-05
1324,4.429268716502244e-05
1325,0.0
1326,0.0027928573665811553
1327,0.0015405989092485376
1328,0.0027053119663990664
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1335,0.0
1336,0.0
1337,7.35485602976756e-06
1338,0.0
1339,0.0
1340,5.2463894513766216e-05
1341,3.155420956527847e-06
1342,2.1436432293198067e-05
1343,0.0
1344,0.0
1346,0.0
1347,0.0
1348,4.032292218333515e-05
1349,1.6425098180955268e-05
1350,0.0
1351,0.0
1352,2.9490029811724155e-05
1353,0.0
1354,0.0
1355,0.0
1356,0.0012675722751102727
1357,0.0
1358,5.348984927879597e-05
1359,0.0
1362,0.0
1363,0.0
1364,9.133090141738785e-06
1366,0.0
1367,0.0
1369,0.00020241622468529662
1370,5.773224441165066e-05
1372,0.0
1373,5.212757682156521e-05
1374,0.0
1375,6.675490052050973e-06
1376,3.1568042579273034e-05
1377,8.783745872647405e-05
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1385,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0075000000000000015
1395,0.0
1396,0.0
1397,0.0
1398,8.892489882720785e-06
1400,0.0
1405,7.094499871274794e-06
1406,3.491998740326954e-05
1410,0.0
1411,0.0
1412,3.266846848187393e-05
1417,0.0
1419,1.1239909596718608e-05
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0001497501881661836
1427,0.0
1428,0.0
1429,0.0
1430,0.0001728881197034818
1431,2.2683539650654968e-06
1432,0.0
1433,2.5742465846269442e-05
1434,1.1947925930908694e-05
1436,0.0
1437,0.0
1438,7.617240873018628e-05
1439,2.1556137535710543e-06
1440,0.0
1441,0.0
1443,9.004172843869913e-05
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1449,0.00013379540242573846
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1456,0.0
1457,0.0
1458,7.177066871789551e-06
1460,0.0
1461,0.0
1462,0.0
1463,5.729304066666528e-06
1464,0.0
1465,0.0
1466,0.0
1469,0.0
1470,0.0
1471,6.285529403506373e-05
1472,0.0
1473,6.806508550599546e-06
1474,0.0
1475,0.0
1476,0.0
1480,6.5001454973975016e-06
1481,0.0
1482,2.5661266130909406e-06
1483,9.811203637354819e-05
1484,0.0
1485,0.0
1488,0.00784669538103028
1489,0.0
1493,7.449939620478665e-05
1495,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,1.810593563546941e-05
1502,0.0002234357389340528
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1508,0.0
1510,8.552896875151314e-06
1511,0.0
1513,0.0
1514,0.0
1515,0.0
1517,9.505526861967956e-06
1518,0.0
1519,0.0
1520,0.0
1521,1.2348000656590265e-06
1522,0.0
1523,0.0001768900257314373
1524,0.0
1525,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1533,0.0
1534,9.697062270203088e-05
1535,0.0
1537,0.0
1539,0.0
1540,7.6847739259979e-06
1541,0.0
1542,0.0
1543,0.0
1544,1.3843746810255687e-06
1545,0.0
1546,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1557,0.0
1558,0.0
1559,0.0
1562,0.0
1565,8.292064886755072e-06
1566,0.0
1567,0.0
1568,0.0075000000000000015
1569,8.750826989962764e-06
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,4.635089043852095e-06
1575,0.0
1576,0.0
1579,0.0
1580,2.23243761459775e-05
1581,0.0
1582,0.0
1584,0.0007782016968480641
1585,0.0
1588,0.0
1591,0.0
1592,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1604,0.0
1606,0.0
1608,0.0
1609,0.0
1611,0.0
1612,0.0
1614,0.0
1616,0.0
1617,0.0
1623,0.0
1624,0.0
1626,0.001760188558786732
1627,0.0
1629,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1638,0.0
1640,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1651,0.0002296537077623752
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1664,0.0
1666,0.0
1668,0.0075000000000000015
1669,0.0
1671,0.0
1672,0.0
1673,0.0
1676,5.3708005700593414e-05
1678,0.0
1679,0.0
1684,0.0
1686,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1694,0.0
1696,0.0
1698,0.0
1701,0.0
1702,0.0
1703,0.0
1708,0.0
1710,0.0
1716,0.0
1717,0.0
1720,0.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1728,0.0
1729,0.0
1731,0.0
1732,0.0
1733,0.0
1735,0.0
1739,0.0
1740,0.0
1743,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1757,0.0
1758,0.0
1759,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1769,3.9423853369560135e-05
1770,0.0
1771,0.0
1772,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1780,0.0
1783,2.8924038486957456e-05
1784,0.0
1785,8.831862179588073e-06
1786,0.0
1788,3.845712012264091e-05
1789,0.0
1790,0.0
1793,0.0
1798,0.0
1800,0.0
1801,0.0075000000000000015
1802,0.0
1803,0.0
1804,0.0
1807,0.0
1808,0.0
1809,0.0
1811,0.0
1813,0.0015973747866393543
1816,0.0
1817,0.0
1818,0.0
1821,0.0
1822,0.0
1824,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1832,0.0075000000000000015
1833,0.0
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1845,0.0001704637789732714
1846,0.0
1849,0.0
1855,0.0
1857,0.0
1858,0.0
1859,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1870,0.0
1871,0.0
1873,0.0
1874,0.0
1875,0.0
1877,0.0
1879,0.0
1881,0.0
1882,0.0
1886,0.0
1887,0.0
1891,0.0
1899,0.0
1901,0.0
1903,0.0
1906,0.0
1907,0.0
1914,0.0
1916,0.0
1917,0.0
1921,0.0
1925,0.0
1927,0.0
1930,0.0
1932,0.0
1933,0.0
1935,0.0
1939,0.0
1942,0.0
1944,0.0075000000000000015
1946,0.0
1949,0.0
1950,0.0
1951,0.0
1953,0.0
1955,0.0
1956,0.0
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1966,0.0
1969,0.0
1970,0.0
1971,0.0
1975,0.0
1977,0.0
1978,0.0
1980,0.0
1986,0.0
1990,0.0
1991,0.0
1995,0.0
1998,0.0
2000,0.0
2001,0.0
2003,0.0
2008,0.0
2012,0.0
2014,0.0
2017,0.0
2021,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2031,0.0
2034,0.0
2036,0.0
2039,0.0
2043,0.0
2047,0.0
2050,0.0
2052,0.0
2053,0.0
2054,0.0
2057,0.0
2060,0.0
2061,0.0
2062,0.0
2066,0.0
2071,0.0
2072,0.0
2073,0.0
2075,0.0
2076,0.0
2078,0.0
2080,0.0
2081,0.0
2084,0.0
2085,0.0
2088,0.0
2089,0.0
2090,0.0
2093,0.0
2097,0.0
2100,0.0
2101,0.0
2104,0.0
2107,0.0
2108,0.0
2109,0.0
2111,0.0
2124,0.0
2126,0.0
2127,0.0
2136,0.0
2137,0.0
2142,0.0
2145,0.0
2146,0.0
2150,0.0
2151,0.0
2152,0.0
2158,0.0
2162,0.0
2164,0.0
2166,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2174,0.0
2177,0.0
2182,0.0
2184,0.0
2188,0.0
2189,0.0
2190,0.0
